name,playcount,listeners,mbid,url,streamable,tags
Death Grips,49663807,480512,f9133036-ab3d-4e97-bd11-7a2c98ad148a,https://www.last.fm/music/Death+Grips,0,"Hip-Hop, experimental, experimental rap"
Jay Rock,7000729,475953,9880800a-f6f8-4f8f-a00e-b4b664776c0c,https://www.last.fm/music/Jay+Rock,0,"Hip-Hop, rap, Gangsta Rap"
Type O Negative,24182861,475497,a63df8c3-28e4-41db-bac2-c6c6e8ff8f28,https://www.last.fm/music/Type+O+Negative,0,"Gothic Metal, doom metal, metal"
Lizzo,15037540,469236,50d06c43-5392-4393-ba2d-f091d8167227,https://www.last.fm/music/Lizzo,0,"Hip-Hop, seen live, rap"
BTS,387131691,466972,0d79fe8e-ba27-4859-bb8c-2f255f346853,https://www.last.fm/music/BTS,0,"k-pop, Kpop, Korean"
BROCKHAMPTON,60640821,465963,,https://www.last.fm/music/BROCKHAMPTON,0,"Hip-Hop, rap, hip hop"
A$AP Ferg,11612251,464237,8ab5d936-49d1-415e-92c8-151e0e7dd912,https://www.last.fm/music/A$AP+Ferg,0,"Hip-Hop, rap, trap"
Machine Gun Kelly,12351723,464140,f6af669a-56ea-448a-a044-de76181ada33,https://www.last.fm/music/Machine+Gun+Kelly,0,"Hip-Hop, rap, Cleveland"
Vince Staples,20269017,460127,78e854b8-9713-4ff2-9218-6b3784893bff,https://www.last.fm/music/Vince+Staples,0,"Hip-Hop, rap, seen live"
Joey Bada$$,18491175,458922,9757ae7d-44b1-4d63-81ce-b463fe27b9ae,https://www.last.fm/music/Joey+Bada$$,0,"Hip-Hop, rap, underground hip-hop"
Ty Dolla $ign,6657079,456018,c3483e58-d700-4f08-a7ae-ad8c00011c94,https://www.last.fm/music/Ty+Dolla+$ign,0,"Hip-Hop, rap, rnb"
Juice WRLD,37807867,453202,,https://www.last.fm/music/Juice+WRLD,0,"Hip-Hop, rap, cloud rap"
Melanie Martinez,25789620,451203,0df563ec-1a79-486e-a46d-5b9862a40311,https://www.last.fm/music/Melanie+Martinez,0,"pop, indie, indie pop"
Blackbear,15886070,450785,,https://www.last.fm/music/Blackbear,0,"electronic, Hip-Hop, pop"
Joji,25860025,440802,,https://www.last.fm/music/Joji,0,"Hip-Hop, Lo-Fi, rnb"
Run the Jewels,26876659,437687,a80c5dc5-b12e-4667-9f5a-b568961f3839,https://www.last.fm/music/Run+the+Jewels,0,"Hip-Hop, seen live, rap"
Thundercat,14077952,430836,044fd265-79dd-43eb-afc4-8b20becf7e17,https://www.last.fm/music/Thundercat,0,"funk, electronic, jazz"
Tinashe,18321134,430773,396a9525-0994-4542-b480-c4587feeb476,https://www.last.fm/music/Tinashe,0,"rnb, soul, pop"
Kaytranada,12124868,427613,e56aee57-d90e-40cf-a70d-beb70f6f3c69,https://www.last.fm/music/Kaytranada,0,"Hip-Hop, electronic, seen live"
Mura Masa,7825079,415348,,https://www.last.fm/music/Mura+Masa,0,"electronic, trap, seen live"
Anderson .Paak,17827662,415315,,https://www.last.fm/music/Anderson+.Paak,0,"seen live, soul, Hip-Hop"
Kehlani,11255260,407917,,https://www.last.fm/music/Kehlani,0,"rnb, soul, Hip-Hop"
Angel Olsen,15418528,407812,185527bf-c293-4c24-8213-ed98fb8976be,https://www.last.fm/music/Angel+Olsen,0,"folk, indie folk, Lo-Fi"
The Paper Kites,5906660,400101,a9d1d9b5-968c-486d-8a97-6077885f2ab8,https://www.last.fm/music/The+Paper+Kites,0,"folk, indie, australian"
Halestorm,16437130,397446,eaed2193-e026-493b-ac57-113360407b06,https://www.last.fm/music/Halestorm,0,"hard rock, female vocalists, alternative rock"
Jhené Aiko,10094999,396369,ceb3f5b7-9f1a-430f-afbe-976fdcf30482,https://www.last.fm/music/Jhen%C3%A9+Aiko,0,"rnb, soul, pop"
PARTYNEXTDOOR,10074107,392362,f23ef341-33bd-47c1-b83c-846a78581f05,https://www.last.fm/music/PARTYNEXTDOOR,0,"rnb, r&b, soul"
Jorja Smith,9342357,390933,,https://www.last.fm/music/Jorja+Smith,0,"rnb, seen live, soul"
Freddie Gibbs,18772243,390515,21645c31-fe1c-45a4-955c-3e172b12c3f9,https://www.last.fm/music/Freddie+Gibbs,0,"Hip-Hop, rap, Gangsta Rap"
Cigarettes After Sex,14013462,389335,34557d8f-ee4a-44ab-ae6e-49bb8ac604d0,https://www.last.fm/music/Cigarettes+After+Sex,0,"dream pop, shoegaze, seen live"
Niall Horan,12577231,387431,,https://www.last.fm/music/Niall+Horan,0,"pop, irish, one direction"
Lewis Capaldi,10011640,385131,,https://www.last.fm/music/Lewis+Capaldi,0,"pop, seen live, singer-songwriter"
bazzi,9388452,384193,,https://www.last.fm/music/bazzi,0,"rnb, pop, american"
Kali Uchis,16670195,384038,,https://www.last.fm/music/Kali+Uchis,0,"rnb, Neo-Soul, soul"
21 Savage,15143103,382066,,https://www.last.fm/music/21+Savage,0,"trap, Hip-Hop, rap"
Aminé,11835412,379252,,https://www.last.fm/music/Amin%C3%A9,0,"rap, Hip-Hop, hip hop"
LIL PEEP,34316866,377552,,https://www.last.fm/music/LIL+PEEP,0,"cloud rap, emo rap, Hip-Hop"
Clairo,13463438,372915,,https://www.last.fm/music/Clairo,0,"dream pop, bedroom pop, indie pop"
Rex Orange County,14763324,371703,,https://www.last.fm/music/Rex+Orange+County,0,"rnb, indie pop, jazz"
Redbone,2487521,360068,b3fa0e6f-93db-4aa5-b76e-393e24de35ba,https://www.last.fm/music/Redbone,0,"classic rock, 70s, rock"
Honne,7286415,356955,58b599cd-b1de-45e3-863a-3b54194a0f20,https://www.last.fm/music/Honne,0,"electronic, seen live, indie"
Nothing But Thieves,12207063,356627,,https://www.last.fm/music/Nothing+But+Thieves,0,"seen live, alternative rock, rock"
Ava Max,9258051,352019,,https://www.last.fm/music/Ava+Max,0,"pop, female vocalists, electropop"
MisterWives,4380906,350644,5b6bac92-9b60-4e96-ac13-935bb6941b96,https://www.last.fm/music/MisterWives,0,"indie, pop, indie pop"
BLACKPINK,35805826,349136,,https://www.last.fm/music/BLACKPINK,0,"k-pop, Kpop, pop"
Denzel Curry,23557130,347933,5f95440d-7737-4a36-9bcf-c05337f7129b,https://www.last.fm/music/Denzel+Curry,0,"Hip-Hop, rap, cloud rap"
Parquet Courts,12784677,347308,e01755e3-58ab-4a5b-a9e9-a0a3bd3dff4c,https://www.last.fm/music/Parquet+Courts,0,"post-punk, Garage Rock, seen live"
Zella Day,4234227,346535,84f246f7-663b-40cf-a66f-336e8b314836,https://www.last.fm/music/Zella+Day,0,"pop, indie, folk"
Daniel Caesar,11742522,345317,,https://www.last.fm/music/Daniel+Caesar,0,"rnb, soul, Canadian"
Tones And I,4544434,340291,,https://www.last.fm/music/Tones+And+I,0,"pop, indie pop, australian"
Kodak Black,9424301,336344,,https://www.last.fm/music/Kodak+Black,0,"rap, Hip-Hop, trap"
Tory Lanez,7728746,336053,5b8ec72b-9e39-4a06-a2bf-964166b92a71,https://www.last.fm/music/Tory+Lanez,0,"Hip-Hop, rnb, rap"
Kiiara,3667008,335357,,https://www.last.fm/music/Kiiara,0,"pop, electronic, indie"
DaBaby,11052160,335129,,https://www.last.fm/music/DaBaby,0,"Hip-Hop, rap, trap"
Falling in Reverse,10490062,334836,e56ab1ae-1cfa-4d0e-b33b-af31bff677c7,https://www.last.fm/music/Falling+in+Reverse,0,"post-hardcore, screamo, hardcore"
Marina,17173980,329892,fe0ad4d4-391b-4f43-b02f-4d2ed0ab2b5e,https://www.last.fm/music/Marina,0,"pop, female vocalists, post-hardcore"
Megan Thee Stallion,10566491,328804,,https://www.last.fm/music/Megan+Thee+Stallion,0,"Hip-Hop, rap, trap"
Car Seat Headrest,19786987,328477,0fabbc1d-8d94-4a61-bd1d-1099ad1e4559,https://www.last.fm/music/Car+Seat+Headrest,0,"Lo-Fi, indie, seen live"
Mitski,19620266,325214,fa58cf24-0e44-421d-8519-8bf461dcfaa5,https://www.last.fm/music/Mitski,0,"seen live, indie rock, indie"
GoldLink,7031787,324349,7cb6e306-a75b-48b4-be00-2c4aa6bbe3a8,https://www.last.fm/music/GoldLink,0,"electronic, rap, Hip-Hop"
Willow,6409572,321070,c53bb734-57cb-43eb-a6d1-e4794c9b9295,https://www.last.fm/music/Willow,0,"post-rock, pop, instrumental"
Rosalía,15735228,321004,ac0ee862-a6ca-4d39-a7a4-d8460534ba30,https://www.last.fm/music/Rosal%C3%ADa,0,"Flamenco, pop, spanish"
Playboi Carti,28920248,317978,,https://www.last.fm/music/Playboi+Carti,0,"trap, Hip-Hop, cloud rap"
Max,3693242,316991,e1de6594-d5f0-4d0b-9ac4-2a22c6666cde,https://www.last.fm/music/Max,0,"j-pop, japanese, JPop"
Bryson Tiller,7547234,316957,,https://www.last.fm/music/Bryson+Tiller,0,"rnb, Hip-Hop, trap"
King Princess,7188402,316855,,https://www.last.fm/music/King+Princess,0,"pop, female vocalists, indie pop"
6ix9ine,9267944,316652,,https://www.last.fm/music/6ix9ine,0,"Hip-Hop, rap, pedophilia"
SAINt JHN,5383749,313958,,https://www.last.fm/music/SAINt+JHN,0,"Hip-Hop, rap, seen live"
DVBBS,2601651,313472,c3bba486-b24b-4a39-bc4c-b0085950afcd,https://www.last.fm/music/DVBBS,0,"House, electronic, electro house"
King Gizzard & The Lizard Wizard,21518643,312675,f58384a4-2ad2-4f24-89c5-c7b74ae1cce7,https://www.last.fm/music/King+Gizzard+&+The+Lizard+Wizard,0,"Psychedelic Rock, Garage Rock, seen live"
Khruangbin,9095950,312632,aea4c9b9-9f8d-49dc-b2ca-57d6f26e8634,https://www.last.fm/music/Khruangbin,0,"funk, psychedelic, seen live"
The Japanese House,5529067,311396,,https://www.last.fm/music/The+Japanese+House,0,"electronic, indie, indie pop"
Phoebe Bridgers,11529850,301914,,https://www.last.fm/music/Phoebe+Bridgers,0,"folk, singer-songwriter, indie"
Roddy Ricch,8615641,301030,,https://www.last.fm/music/Roddy+Ricch,0,"Hip-Hop, rap, trap"
Jaymes Young,4776399,300647,1c494195-f8b9-456f-8516-42695bfae57b,https://www.last.fm/music/Jaymes+Young,0,"indie, alternative, Experimental Rock"
Axwell /\ Ingrosso,3606275,300487,,https://www.last.fm/music/Axwell+%2F%5C+Ingrosso,0,"dance, swedish, House"
Russ,6580515,299431,,https://www.last.fm/music/Russ,0,"Hip-Hop, rap, rnb"
H.E.R.,6755895,297129,,https://www.last.fm/music/H.E.R.,0,"rnb, soul, seen live"
Declan Mckenna,6145849,296944,,https://www.last.fm/music/Declan+Mckenna,0,"seen live, indie, indie pop"
Wallows,8420416,291225,,https://www.last.fm/music/Wallows,0,"indie, rock, alternative"
6LACK,9238117,290520,,https://www.last.fm/music/6LACK,0,"rnb, rap, Hip-Hop"
Conan Gray,10019696,289883,,https://www.last.fm/music/Conan+Gray,0,"indie, pop, indie pop"
A Boogie Wit da Hoodie,9982281,284774,,https://www.last.fm/music/A+Boogie+Wit+da+Hoodie,0,"Hip-Hop, rap, hip hop"
Lil Yachty,7708099,283909,,https://www.last.fm/music/Lil+Yachty,0,"trap, Hip-Hop, rap"
Kids See Ghosts,12344752,279808,,https://www.last.fm/music/Kids+See+Ghosts,0,"Hip-Hop, rap, hip hop"
Tori Kelly,4079459,279244,e4b87494-a5eb-439d-b3bf-5f1b46d4dc6b,https://www.last.fm/music/Tori+Kelly,0,"pop, female vocalists, singer-songwriter"
Bad Bunny,11923378,277338,,https://www.last.fm/music/Bad+Bunny,0,"trap, latin, Reggaeton"
LIL PUMP,5714329,276288,,https://www.last.fm/music/LIL+PUMP,0,"Hip-Hop, trap, rap"
Girl In Red,6450176,275069,,https://www.last.fm/music/Girl+In+Red,0,"indie, dream pop, Lo-Fi"
Anitta,27144593,272848,d606b860-cc03-4959-a3fd-3a24bccf2560,https://www.last.fm/music/Anitta,0,"pop, brazilian, funk"
Lil Baby,11763709,271594,,https://www.last.fm/music/Lil+Baby,0,"trap, atlanta, Hip-Hop"
Bea Miller,5039543,270940,5b0d71ae-eb06-4be1-adbe-89d8fb73a574,https://www.last.fm/music/Bea+Miller,0,"pop, female vocalists, rock"
Madison Beer,5169447,265316,749ef494-8518-4b49-b685-63d8e728d25c,https://www.last.fm/music/Madison+Beer,0,"pop, female vocalists, indie"
Steve Lacy,5287472,263447,ca9766a0-1c30-43e6-a213-bac1334efc4a,https://www.last.fm/music/Steve+Lacy,0,"jazz, free jazz, saxophone"
Trippie Redd,15234809,262571,,https://www.last.fm/music/Trippie+Redd,0,"Hip-Hop, trap, rap"
Jaden,8450653,261914,,https://www.last.fm/music/Jaden,0,"Hip-Hop, rap, trap"
Allie X,11735175,261323,,https://www.last.fm/music/Allie+X,0,"synthpop, electropop, pop"
Dominic Fike,6509575,259346,,https://www.last.fm/music/Dominic+Fike,0,"indie, alternative, indie pop"
NAV,8390132,257235,8cc34dfe-aa43-4245-bc3b-8b09bc76df65,https://www.last.fm/music/NAV,0,"black metal, Hip-Hop, rap"
Maluma,5613696,255119,e8979f75-9110-4df8-ac70-898898d080d1,https://www.last.fm/music/Maluma,0,"mierda, Brutal Death Metal, black metal"
Kevin Abstract,9168502,252337,,https://www.last.fm/music/Kevin+Abstract,0,"Hip-Hop, hip hop, rnb"
Jeremy Zucker,6454203,240640,,https://www.last.fm/music/Jeremy+Zucker,0,"Hip-Hop, indie, american"
Rina Sawayama,13765370,239827,,https://www.last.fm/music/Rina+Sawayama,0,"pop, rnb, electropop"
$uicideboy$,32835837,239814,,https://www.last.fm/music/$uicideboy$,0,"cloud rap, Hip-Hop, rap"
SKI MASK THE SLUMP GOD,9075661,237287,,https://www.last.fm/music/SKI+MASK+THE+SLUMP+GOD,0,"Hip-Hop, trap, rap"
Have a Nice Life,10803834,235400,70923a5d-d3ba-4ef7-9064-ea5f709aa076,https://www.last.fm/music/Have+a+Nice+Life,0,"shoegaze, post-rock, drone"
Dan + Shay,3284685,234955,6a2d48d4-25c0-483d-b135-680af589a4ae,https://www.last.fm/music/Dan+%252B+Shay,0,"country, american, country pop"
benee,3489714,234212,,https://www.last.fm/music/benee,0,"pop, indie, indie pop"
JPEGMAFIA,18684760,232954,,https://www.last.fm/music/JPEGMAFIA,0,"Hip-Hop, experimental, glitch hop"
Still Woozy,4921928,228757,,https://www.last.fm/music/Still+Woozy,0,"Lo-Fi, indie, indie pop"
lil Mosey,4762143,226596,,https://www.last.fm/music/lil+Mosey,0,"Hip-Hop, rap, cloud rap"
Japanese Breakfast,5664490,226078,,https://www.last.fm/music/Japanese+Breakfast,0,"dream pop, indie, indie pop"
Don Toliver,7230173,225358,,https://www.last.fm/music/Don+Toliver,0,"rap, trap, Hip-Hop"
Trevor Daniel,3305715,222716,,https://www.last.fm/music/Trevor+Daniel,0,"pop, rnb, Hip-Hop"
Kim Petras,16495207,219914,,https://www.last.fm/music/Kim+Petras,0,"pop, german, female vocalists"
Oliver Tree,5935313,217547,,https://www.last.fm/music/Oliver+Tree,0,"electronic, Hip-Hop, electropop"
Red Velvet,37041048,215583,4f0cb3b7-6c06-4317-ae35-ddf3106a17ee,https://www.last.fm/music/Red+Velvet,0,"k-pop, Kpop, Korean"
Pop Smoke,12678794,214394,,https://www.last.fm/music/Pop+Smoke,0,"rap, Hip-Hop, trap"
Metro Boomin,6963561,209692,,https://www.last.fm/music/Metro+Boomin,0,"trap, Hip-Hop, rap"
Lil Tecca,4691053,208228,,https://www.last.fm/music/Lil+Tecca,0,"Hip-Hop, rap, trap"
Exo,44740036,204513,f2f9845c-6803-4451-a10e-9c6673608667,https://www.last.fm/music/Exo,0,"k-pop, Korean, exo"
TWICE,34882599,203526,d594ff3d-d3ca-4d2e-bb6a-a7dada9af0c5,https://www.last.fm/music/TWICE,0,"k-pop, Kpop, Korean"
Powfu,2329669,203209,,https://www.last.fm/music/Powfu,0,"Hip-Hop, Lo-Fi, rap"
100 gecs,12560983,202639,,https://www.last.fm/music/100+gecs,0,"bubblegum bass, experimental, electronic"
Teyana Taylor,3491235,201954,c7eb03c1-f8cb-4815-afc8-46df3b253129,https://www.last.fm/music/Teyana+Taylor,0,"rnb, Hip-Hop, hip hop"
Rich Brian,6296098,200825,,https://www.last.fm/music/Rich+Brian,0,"Hip-Hop, rap, trap"
Jack Harlow,3420012,199235,,https://www.last.fm/music/Jack+Harlow,0,"Hip-Hop, rap, trap"
IU,15532298,195273,b9545342-1e6d-4dae-84ac-013374ad8d7c,https://www.last.fm/music/IU,0,"k-pop, Korean, female vocalists"
CamelPhat,1663049,193349,61314ff2-7b52-4296-a0b8-af61dc08bdd1,https://www.last.fm/music/CamelPhat,0,"House, electronic, tech house"
beabadoobee,3370181,190524,,https://www.last.fm/music/beabadoobee,0,"indie pop, bedroom pop, Lo-Fi"
masego,2749351,188893,,https://www.last.fm/music/masego,0,"jazz, rnb, electronic"
Saweetie,2494654,186142,,https://www.last.fm/music/Saweetie,0,"better than selena gomez, urban, female rapper"
Maren Morris,2598482,183273,,https://www.last.fm/music/Maren+Morris,0,"country, seen live, pop"
Gunna,9368577,183169,,https://www.last.fm/music/Gunna,0,"Hip-Hop, rap, trap"
FINNEAS,3259039,182005,,https://www.last.fm/music/FINNEAS,0,"alternative, indie pop, singer-songwriter"
Roy Woods,3262942,181859,,https://www.last.fm/music/Roy+Woods,0,"rnb, ovo, Hip-Hop"
Chloe x Halle,7353767,181483,,https://www.last.fm/music/Chloe+x+Halle,0,"rnb, soul, pop"
Hayley Williams,5176170,181114,b4b5b5a7-feff-47d0-9458-83d0d135a692,https://www.last.fm/music/Hayley+Williams,0,"rock, female vocalists, alternative rock"
Topic,1330658,180948,,https://www.last.fm/music/Topic,0,"Hip-Hop, rap, electronic"
Jessie Reyez,2391143,179879,,https://www.last.fm/music/Jessie+Reyez,0,"pop, rnb, soul"
Wun Two,2672159,179711,2e5fa0a4-55fb-4781-aae1-59522e677981,https://www.last.fm/music/Wun+Two,0,"instrumental hip-hop, beats, Hip-Hop"
Bicep,2489001,176225,10e8f0df-90f9-4957-aedd-c4e0d187e3a8,https://www.last.fm/music/Bicep,0,"House, deep house, electronic"
Injury Reserve,5529959,174935,,https://www.last.fm/music/Injury+Reserve,0,"experimental hip hop, hip hop, rap"
mxmtoon,2837304,170832,,https://www.last.fm/music/mxmtoon,0,"indie, Lo-Fi, singer-songwriter"
24kgoldn,1988593,170461,,https://www.last.fm/music/24kgoldn,0,"Hip-Hop, electronic, pop"
Swum,1903184,164782,,https://www.last.fm/music/Swum,0,"Lo-Fi, beats, american"
Her's,2338740,164741,,https://www.last.fm/music/Her%27s,0,"dream pop, indie, post-punk"
JackBoys,3722652,163696,,https://www.last.fm/music/JackBoys,0,"rap, trap, Hip-Hop"
Dayglow,2294592,160952,2bee95a7-1c0e-4b3c-99a5-4857d9d776dd,https://www.last.fm/music/Dayglow,0,"alternative, indie, indie pop"
PNB Rock,2161740,159761,,https://www.last.fm/music/PNB+Rock,0,"pnb rock, Hip-Hop, hip hop"
Sevdaliza,4066867,156496,,https://www.last.fm/music/Sevdaliza,0,"rnb, electronic, pop"
Rico Nasty,4148381,156477,,https://www.last.fm/music/Rico+Nasty,0,"Hip-Hop, trap, rap"
Modern Baseball,10506455,155979,e3513b4f-2a13-45f5-8ead-e79b1af0bf68,https://www.last.fm/music/Modern+Baseball,0,"emo, pop punk, indie"
Lisa,5878483,154636,fde67432-278f-4a41-9e2f-0d1b35d8a3dc,https://www.last.fm/music/Lisa,0,"j-pop, japanese, female vocalists"
JP Saxe,1399111,149177,,https://www.last.fm/music/JP+Saxe,0,"indie, singer-songwriter, pop"
Polo G,5599770,148342,,https://www.last.fm/music/Polo+G,0,"Hip-Hop, rap, american"
Ludmilla,7184453,129733,ecd5421a-864f-494a-adc4-a14dd9f0336e,https://www.last.fm/music/Ludmilla,0,"funk, brazil, brazilian"
Huncho Jack,3390586,127504,,https://www.last.fm/music/Huncho+Jack,0,"trap, rap, Hip-Hop"
(G)I-DLE,8016073,124651,,https://www.last.fm/music/(G)I-DLE,0,"k-pop, girl group, Korean"
Tate McRae,1165303,124037,,https://www.last.fm/music/Tate+McRae,0,"pop, electropop, electronic"
Itzy,9614183,121716,,https://www.last.fm/music/Itzy,0,"k-pop, Kpop, pop"
Kane Brown,1629091,118116,,https://www.last.fm/music/Kane+Brown,0,"country, treble, youngstar"
Jawsh 685,734949,116282,,https://www.last.fm/music/Jawsh+685,0,"Hip-Hop, electronic, pop"
Tessa Violet,3290012,115877,b4246b6b-b1fd-4401-b438-d12f98e5e2a4,https://www.last.fm/music/Tessa+Violet,0,"pop, indie pop, russian"
K/DA,2739135,114052,,https://www.last.fm/music/K%2FDA,0,"k-pop, pop, league of legends"
Joel Corry,889046,110426,,https://www.last.fm/music/Joel+Corry,0,"EDM, electronic, House"
STRAY KIDS,16515060,109485,,https://www.last.fm/music/STRAY+KIDS,0,"k-pop, Kpop, pop"
Agust D,17733167,107385,,https://www.last.fm/music/Agust+D,0,"rap, Hip-Hop, Korean"
TOMORROW X TOGETHER,9792014,100598,,https://www.last.fm/music/TOMORROW+X+TOGETHER,0,"k-pop, Kpop, pop"
Internet Money,1368392,96023,,https://www.last.fm/music/Internet+Money,0,"rap, Hip-Hop, hip hop"
StaySolidRocky,592199,95118,,https://www.last.fm/music/StaySolidRocky,0,"Hip-Hop, rap, electronic"
$NOT,1850988,90213,,https://www.last.fm/music/$NOT,0,"Hip-Hop, rap, trap"
DAY6,11344337,89348,,https://www.last.fm/music/DAY6,0,"Korean, k-rock, rock"
IZ*ONE,8701321,81717,,https://www.last.fm/music/IZ%2AONE,0,"k-pop, j-pop, girl group"
Baekhyun,4524507,69624,,https://www.last.fm/music/Baekhyun,0,"k-pop, rnb, Korean"
Superm,2265399,64868,,https://www.last.fm/music/Superm,0,"k-pop, seen live, pop"
Cordae,362168,56948,,https://www.last.fm/music/Cordae,0,"rap, Hip-Hop, trap"
mulatto,430229,48786,,https://www.last.fm/music/mulatto,0,"Hip-Hop, rap, trap"
Niack,517465,46774,,https://www.last.fm/music/Niack,0,"funk, brazilian, baile funk"
Shelley FKA DRAM,58037,24576,,https://www.last.fm/music/Shelley+FKA+DRAM,0,
